@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q2,1994-04-01,9.70660233440948,9.70660233440948,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q3,1994-07-01,9.36203411468492,9.36203411468492,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q4,1994-10-01,8.96159317211949,8.96159317211949,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q1,1995-01-01,8.86466912808861,8.86466912808861,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q2,1995-04-01,8.66236620117672,8.66236620117672,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q3,1995-07-01,8.65017667844523,8.65017667844523,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1995-Q4,1995-10-01,8.30392433653303,8.30392433653303,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q1,1996-01-01,8.23292463163846,8.23292463163846,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q2,1996-04-01,8.25425940950298,8.25425940950298,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q3,1996-07-01,8.06110209553376,8.06110209553376,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1996-Q4,1996-10-01,7.84113694726844,7.84113694726844,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q1,1997-01-01,7.32127173722115,7.32127173722115,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q2,1997-04-01,7.17686598515614,7.17686598515614,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q3,1997-07-01,6.84009395926095,6.84009395926095,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1997-Q4,1997-10-01,6.54035087719298,6.54035087719298,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q1,1998-01-01,6.36692288792952,6.36692288792952,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q2,1998-04-01,6.28310822662691,6.28310822662691,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q3,1998-07-01,6.24060938537335,6.24060938537335,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1998-Q4,1998-10-01,6.14227514885616,6.14227514885616,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q1,1999-01-01,6.17386777719938,6.17386777719938,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q2,1999-04-01,6.04410846799362,6.04410846799362,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q3,1999-07-01,5.88520055325035,5.88520055325035,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1999-Q4,1999-10-01,5.80549522529045,5.80549522529045,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q1,2000-01-01,5.79121333149704,5.79121333149704,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q2,2000-04-01,5.50108370316854,5.50108370316854,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q3,2000-07-01,5.31578585664216,5.31578585664216,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2000-Q4,2000-10-01,5.22911793037017,5.22911793037017,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q1,2001-01-01,5.08864760857614,5.08864760857614,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q2,2001-04-01,5.02844998971687,5.02844998971687,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q3,2001-07-01,5.09211697828916,5.09211697828916,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2001-Q4,2001-10-01,5.18041061319146,5.18041061319146,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q1,2002-01-01,5.16853165938865,5.16853165938865,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q2,2002-04-01,5.15754447915252,5.15754447915252,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",2002-Q3,2002-07-01,5.3082946340802,5.3082946340802,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
